step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
93000	-108.424913266831922	-110.527959409170037	2.103046142338112	0.169984136599788	0.169984136599788	1.000000000000000	0.978072975635019	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	4	1	5	9	1	1	1	1	1	1	1	1	1	1	1	1
93500	-108.680552993815127	-110.795494060936377	2.114941067121248	0.218620075862175	0.218620075862175	1.000000000000000	0.979366508526261	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16133	16133	16139	16102	0	1	1	1	1	4	6	4	6	5	1	1	1	1	1	1	1	1	1	1	1	1
94000	-113.490205388826951	-115.724634918593935	2.234429529766990	0.332823863196216	0.332823863196216	1.000000000000000	0.992455761352717	0.000000000000000	16083	16089	16107	16112	16117	16124	16131	16135	16133	16139	16102	0	1	2	3	4	3	6	1	5	2	1	1	1	1	1	1	1	1	1	1	1	1
94500	-109.120521320862025	-111.185232787727955	2.064711466865934	0.233515921544791	0.233515921544791	1.000000000000000	0.973915823190782	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16130	16139	16102	0	1	1	3	1	5	1	3	5	8	1	1	1	1	1	1	1	1	1	1	1	1
95000	-108.454657363844149	-110.574165599187253	2.119508235343112	0.245483187108038	0.245483187108038	1.000000000000000	0.979863627049733	0.000000000000000	16083	16088	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-107.522695328805113	-109.094340338338384	1.571645009533276	0.114310893443062	0.114310893443062	1.000000000000000	0.921994920344030	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	1	6	5	9	1	1	1	1	1	1	1	1	1	1	1	1
96000	-113.498008351763076	-115.315517422735553	1.817509070972480	0.161993455629569	0.161993455629569	1.000000000000000	0.947529378872962	0.000000000000000	16083	16089	16105	16112	16117	16122	16132	16135	16133	16139	16102	0	1	2	3	1	5	5	5	5	5	1	1	1	2	1	1	1	1	1	1	1	1
96500	-107.651347238515541	-109.542434788140540	1.891087549624992	0.124702717281455	0.124702717281455	1.000000000000000	0.955307549233576	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	1	1	5	3	6	1	1	1	1	1	1	1	1	1	1	1	1
97000	-112.717784546904156	-114.735048849850301	2.017264302946145	0.121223882224223	0.121223882224223	1.000000000000000	0.968794939716925	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16139	16102	0	1	1	2	4	5	2	1	3	9	1	1	1	1	1	1	1	1	1	1	1	1
97500	-108.895373371126297	-110.949356476739439	2.053983105613136	0.232962862344558	0.232962862344558	1.000000000000000	0.972755568110040	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	6	6	3	6	1	1	1	1	1	1	1	1	1	1	1	1
98000	-114.077372555721936	-116.318833579035342	2.241461023313411	0.179442937203557	0.179442937203557	1.000000000000000	0.993231447246176	0.000000000000000	16083	16089	16107	16112	16117	16124	16129	16135	16133	16139	16102	0	1	1	1	1	2	2	5	5	9	1	1	1	1	1	1	2	1	1	1	1	1
98500	-113.575291026582263	-115.485327794205105	1.910036767622844	0.307733710707184	0.307733710707184	1.000000000000000	0.957321038270512	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	1	1	3	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1
99000	-109.417851537014897	-111.176846656248870	1.758995119233975	0.168449313549605	0.168449313549605	1.000000000000000	0.941388951833738	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16132	16139	16102	0	1	2	1	1	1	3	11	6	6	1	1	1	1	1	1	1	1	1	1	1	1
99500	-107.960992623120731	-110.018008933772535	2.057016310651810	0.121093640374433	0.121093640374433	1.000000000000000	0.973083464148997	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	1	5	7	6	8	1	1	1	1	1	1	1	1	1	1	1	1
100000	-106.285508920995468	-107.426852427351918	1.141343506356455	0.138326417320793	0.138326417320793	1.000000000000000	0.878950371599488	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	5	6	6	1	1	1	1	1	1	1	1	1	1	1	1
