step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
90000	-106.876965440556617	-108.989789330104202	2.112823889547581	0.083008867650946	0.083008867650946	1.000000000000000	0.979136147532802	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	1	1	6	5	5	6	1	1	1	1	1	1	1	1	1	1	1	1
90500	-103.825232027051072	-106.036620296424488	2.211388269373422	0.095287083088093	0.095287083088093	1.000000000000000	0.989918185277516	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	1	1	5	5	5	5	9	1	1	1	1	1	1	1	1	1	1	1	1
91000	-115.212690678819612	-117.054635664272624	1.841944985453018	0.208705104448619	0.208705104448619	1.000000000000000	0.950105513064553	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	2	1	1	3	1	6	1	1	1	1	1	1	1	1	1	1	2	1	1	1
91500	-105.886734919644056	-108.175846774455451	2.289111854811402	0.123083763182516	0.123083763182516	1.000000000000000	0.998504093520429	0.000000000000000	16083	16089	16107	16112	16116	16124	16132	16135	16133	16136	16102	0	1	1	1	1	5	1	6	6	8	2	1	1	1	1	1	1	1	1	1	1	1
92000	-112.706091664684578	-113.742461404165482	1.036369739480904	0.236406148980254	0.236406148980254	1.000000000000000	0.868758068351839	0.000000000000000	16083	16089	16107	16110	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	4	4	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-111.844718223577161	-113.692008531374938	1.847290307797783	0.266499903440631	0.266499903440631	1.000000000000000	0.950669971807498	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16132	16133	16139	16102	0	1	1	3	2	5	5	4	4	8	1	1	1	1	1	1	1	1	1	1	1	1
93000	-111.811458142482294	-113.084390775858182	1.272932633375881	0.136096997411689	0.136096997411689	1.000000000000000	0.891895925331615	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	3	6	2	6	9	1	1	1	1	1	1	1	1	1	1	1	1
93500	-108.936119735696536	-111.121328841596224	2.185209105899693	0.090092878303133	0.090092878303133	1.000000000000000	0.987042899115436	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16099	0	1	1	1	4	5	1	1	7	6	1	1	1	1	1	1	1	1	1	1	1	1
94000	-107.798785236972222	-110.016136187647746	2.217350950675525	0.165603972101173	0.165603972101173	1.000000000000000	0.990574243318682	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	5	1	6	7	5	1	1	1	1	1	1	1	1	1	1	1	1
94500	-112.148550479864582	-113.785846271346614	1.637295791482035	0.211525027789392	0.211525027789392	1.000000000000000	0.928745030688899	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16101	0	1	2	1	4	1	4	5	5	6	2	1	1	1	1	1	1	1	1	1	1	1
95000	-106.636591117225748	-108.904209252463588	2.267618135237842	0.083058146710588	0.083058146710588	1.000000000000000	0.996122320164137	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	1	5	6	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1
95500	-107.741320683025009	-109.821416624782501	2.080095941757487	0.174834001132758	0.174834001132758	1.000000000000000	0.975582045063128	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	1	5	5	6	6	5	2	1	1	1	1	1	1	1	1	1	1	1
96000	-107.534677833975550	-109.513505347346495	1.978827513370938	0.083016520417890	0.083016520417890	1.000000000000000	0.964666276995675	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	1	5	8	2	1	1	1	1	1	1	1	1	1	1	1
96500	-111.005808458404204	-113.131974929657929	2.126166471253726	0.245142036831855	0.245142036831855	1.000000000000000	0.980588802281437	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	1	5	3	7	5	8	1	1	1	1	1	1	1	1	1	1	1	1
97000	-107.506950519242594	-109.520012527009484	2.013062007766896	0.065259811220621	0.065259811220621	1.000000000000000	0.968342693939616	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	1	7	6	1	1	1	1	1	1	1	1	1	1	1	1
97500	-108.857497578166090	-110.606321210441635	1.748823632275548	0.111037085128407	0.111037085128407	1.000000000000000	0.940325627763260	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	5	6	3	5	1	1	1	1	1	1	1	1	1	1	1	1
98000	-110.433242001506912	-112.476982211276237	2.043740209769327	0.291485951546102	0.291485951546102	1.000000000000000	0.971649105199086	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	3	3	6	5	1	8	1	1	1	1	1	1	1	1	1	1	1	1
98500	-110.096887975752622	-111.600995729067506	1.504107753314881	0.110923122171496	0.110923122171496	1.000000000000000	0.915102036696420	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	1	1	5	11	5	6	1	1	1	1	1	2	1	1	1	1	1	1
99000	-104.648532002557502	-106.645382932490392	1.996850929932885	0.107811316666684	0.107811316666684	1.000000000000000	0.966600055104711	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16133	16133	16139	16102	0	1	1	1	1	1	6	6	5	6	1	1	1	1	1	1	1	1	1	1	1	1
99500	-109.293974908900722	-111.415961023688070	2.121986114787350	0.144827395161300	0.144827395161300	1.000000000000000	0.980133440183788	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	4	5	6	5	3	9	2	1	1	1	1	1	1	1	1	1	1	1
100000	-106.995772073154711	-109.131126861792779	2.135354788638072	0.094621972642592	0.094621972642592	1.000000000000000	0.981590420275652	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	1	3	5	5	1	1	1	1	1	1	1	1	1	1	1	1
