step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
93000	-105.165208785298248	-107.415128316316398	2.249919531018147	0.048551775391755	0.048551775391755	1.000000000000000	0.994165358910613	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16134	16133	16139	16102	0	1	1	1	1	5	5	6	5	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-112.073153453175934	-113.690600508908560	1.617447055732624	0.063031229626388	0.063031229626388	1.000000000000000	0.926699019371110	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	6	3	1	9	1	1	1	1	1	1	1	1	2	1	1	1
94000	-107.276790305556943	-109.331056391814798	2.054266086257854	0.203077042151962	0.203077042151962	1.000000000000000	0.972786154257311	0.000000000000000	16083	16089	16107	16112	16117	16124	16129	16135	16133	16136	16102	0	1	1	1	1	1	6	6	6	7	1	1	1	1	1	1	1	1	1	1	1	1
94500	-111.601014933912737	-113.768750817869503	2.167735883956770	0.299218741397796	0.299218741397796	1.000000000000000	0.985128444849973	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	1	3	5	6	1	5	1	2	1	1	1	1	1	1	1	1	1	1	1
95000	-107.304359486447865	-109.210050732222541	1.905691245774677	0.081783788400478	0.081783788400478	1.000000000000000	0.956858921010913	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	3	5	11	6	6	1	1	1	1	1	1	1	1	1	1	1	1
95500	-108.373645900869221	-110.457025797151374	2.083379896282156	0.128594845153317	0.128594845153317	1.000000000000000	0.975938084134637	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	2	5	6	1	5	6	2	1	1	1	1	1	1	1	1	1	1	1
96000	-106.928611245120820	-109.191125860092839	2.262514614972019	0.111347779181716	0.111347779181716	1.000000000000000	0.995557621349017	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	1	5	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-113.348617023689584	-114.708056161914499	1.359439138224908	0.124557674405936	0.124557674405936	1.000000000000000	0.900510013067966	0.000000000000000	16083	16089	16107	16112	16117	16122	16131	16135	16133	16138	16102	0	1	2	2	1	5	6	7	6	4	1	1	1	1	1	1	1	1	1	1	1	1
97000	-110.827253333158296	-112.727559594742971	1.900306261584668	0.164066106534419	0.164066106534419	1.000000000000000	0.956286573347971	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	1	3	2	2	11	5	5	1	1	1	1	1	1	1	1	1	1	1	1
97500	-112.313935530530756	-113.668596100346619	1.354660569815861	0.048602737806115	0.048602737806115	1.000000000000000	0.900032012343540	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	1	2	2	5	5	5	5	9	1	1	1	1	1	1	1	1	1	1	1	1
98000	-109.821820836697952	-112.102792388611121	2.280971551913171	0.247099681845904	0.247099681845904	1.000000000000000	0.997601376740595	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	3	1	5	6	2	5	6	2	1	1	1	1	1	1	1	1	1	1	1
98500	-114.788137457871770	-116.407986433718690	1.619848975846924	0.298133185204226	0.298133185204226	1.000000000000000	0.926946369822147	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	3	3	5	1	5	4	4	2	1	1	1	1	1	1	1	1	1	1	1
99000	-110.920494771847430	-112.605318552769901	1.684823780922474	0.190156201557900	0.190156201557900	1.000000000000000	0.933662602055164	0.000000000000000	16083	16087	16107	16112	16117	16124	16132	16135	16133	16139	16102	0	1	2	2	4	1	1	6	6	5	1	1	1	1	1	1	1	1	1	1	1	1
99500	-110.028836284036416	-112.156865721236898	2.128029437200482	0.184422224419993	0.184422224419993	1.000000000000000	0.980791801462568	0.000000000000000	16083	16089	16107	16111	16117	16124	16132	16135	16133	16139	16102	0	1	1	3	3	2	5	11	1	6	1	1	1	1	1	1	1	1	1	1	1	1
100000	-104.598259358962153	-106.526187274485736	1.927927915523590	0.073159543648479	0.073159543648479	1.000000000000000	0.959225994666795	0.000000000000000	16083	16089	16107	16112	16117	16124	16132	16135	16133	16138	16102	0	1	1	1	1	5	6	11	6	8	1	1	1	1	1	1	1	1	1	1	1	1
